seller_type,owner,sales_id
Individual,Second Owner,1163
Individual,First Owner,1164
Individual,First Owner,1165
Individual,First Owner,1166
Individual,First Owner,1167
Individual,First Owner,1168
Individual,First Owner,1169
Individual,First Owner,1170
Individual,First Owner,1171
Individual,First Owner,1172
Individual,First Owner,1173
Individual,First Owner,1174
Individual,Second Owner,1175
Individual,Second Owner,1176
Individual,Second Owner,1177
Individual,First Owner,1178
Individual,First Owner,1179
Individual,First Owner,1180
Individual,First Owner,1181
Individual,First Owner,1182
Individual,First Owner,1183
Individual,First Owner,1184
Individual,First Owner,1185
Individual,First Owner,1186
Individual,First Owner,1187
Individual,First Owner,1188
Individual,Second Owner,1189
Individual,Second Owner,1190
Individual,First Owner,1191
Individual,Second Owner,1192
Individual,Second Owner,1193
Individual,Second Owner,1194
Individual,First Owner,1195
Individual,First Owner,1196
Individual,Third Owner,1197
Individual,First Owner,1198
Individual,First Owner,1199
Individual,First Owner,1200
Individual,Third Owner,1201
Individual,First Owner,1202
Individual,First Owner,1203
Individual,First Owner,1204
Individual,First Owner,1205
Individual,First Owner,1206
Individual,First Owner,1207
Individual,Fourth & Above Owner,1208
Individual,Third Owner,1209
Individual,First Owner,1210
Individual,First Owner,1211
Individual,First Owner,1212
Individual,First Owner,1213
Individual,First Owner,1214
Individual,Second Owner,1215
Individual,Third Owner,1216
Individual,First Owner,1217
Individual,First Owner,1218
Individual,First Owner,1219
Individual,First Owner,1220
Individual,Second Owner,1221
Individual,Third Owner,1222
Individual,First Owner,1223
Individual,First Owner,1224
Individual,First Owner,1225
Individual,Fourth & Above Owner,1226
Individual,Second Owner,1227
Individual,Fourth & Above Owner,1228
Individual,Third Owner,1229
Individual,Third Owner,1230
Individual,First Owner,1231
Individual,First Owner,1232
Individual,First Owner,1233
Individual,First Owner,1234
Individual,First Owner,1235
Individual,First Owner,1236
Individual,First Owner,1237
Individual,First Owner,1238
Individual,First Owner,1239
Individual,First Owner,1240
Individual,First Owner,1241
Individual,First Owner,1242
Individual,First Owner,1243
Individual,Second Owner,1244
Individual,Second Owner,1245
Individual,First Owner,1246
Individual,Third Owner,1247
Individual,Second Owner,1248
Individual,Second Owner,1249
Individual,First Owner,1250
Individual,Second Owner,1251
Individual,Second Owner,1252
Individual,Third Owner,1253
Individual,First Owner,1254
Individual,First Owner,1255
Individual,Second Owner,1256
Individual,First Owner,1257
Individual,First Owner,1258
Individual,Second Owner,1259
Individual,Second Owner,1260
Individual,Second Owner,1261
Individual,Second Owner,1262
Individual,First Owner,1263
Individual,First Owner,1264
Individual,Second Owner,1265
Individual,First Owner,1266
Individual,First Owner,1267
Individual,First Owner,1268
Individual,Second Owner,1269
Individual,Second Owner,1270
Individual,Second Owner,1271
Individual,First Owner,1272
Individual,Second Owner,1273
Individual,Second Owner,1274
Individual,First Owner,1275
Individual,Third Owner,1276
Individual,Second Owner,1277
Individual,Third Owner,1278
Individual,Third Owner,1279
Individual,First Owner,1280
Individual,Second Owner,1281
Individual,First Owner,1282
Individual,Third Owner,1283
Individual,First Owner,1284
Individual,First Owner,1285
Individual,First Owner,1286
Individual,First Owner,1287
Individual,First Owner,1288
Individual,First Owner,1289
Individual,First Owner,1290
Individual,First Owner,1291
Individual,First Owner,1292
Individual,First Owner,1293
Individual,Second Owner,1294
Individual,First Owner,1295
Individual,Second Owner,1296
Individual,First Owner,1297
Individual,Second Owner,1298
Dealer,Second Owner,1299
Individual,Third Owner,1300
Individual,First Owner,1301
Dealer,First Owner,1302
Dealer,First Owner,1303
Individual,Second Owner,1304
Individual,First Owner,1305
Individual,Second Owner,1306
Individual,First Owner,1307
Individual,Second Owner,1308
Individual,First Owner,1309
Individual,Third Owner,1310
Individual,Third Owner,1311
Individual,Third Owner,1312
Individual,Fourth & Above Owner,1313
Individual,First Owner,1314
Individual,First Owner,1315
Individual,First Owner,1316
Individual,First Owner,1317
Individual,Third Owner,1318
Individual,First Owner,1319
Individual,Fourth & Above Owner,1320
Individual,First Owner,1321
Individual,Third Owner,1322
Dealer,First Owner,1323
Dealer,First Owner,1324
Dealer,First Owner,1325
Dealer,First Owner,1326
Dealer,First Owner,1327
Dealer,First Owner,1328
Dealer,First Owner,1329
Dealer,First Owner,1330
Dealer,First Owner,1331
Dealer,First Owner,1332
Dealer,First Owner,1333
Dealer,First Owner,1334
Dealer,First Owner,1335
Dealer,Second Owner,1336
Dealer,First Owner,1337
Individual,Third Owner,1338
Dealer,First Owner,1339
Dealer,Second Owner,1340
Dealer,First Owner,1341
Dealer,Second Owner,1342
Individual,First Owner,1343
Dealer,First Owner,1344
Dealer,First Owner,1345
Dealer,First Owner,1346
Individual,First Owner,1347
Individual,First Owner,1348
Dealer,First Owner,1349
Individual,First Owner,1350
Individual,Second Owner,1351
Dealer,First Owner,1352
Dealer,First Owner,1353
Dealer,First Owner,1354
Dealer,First Owner,1355
Dealer,First Owner,1356
Dealer,First Owner,1357
Dealer,First Owner,1358
Dealer,First Owner,1359
Individual,First Owner,1360
Individual,Second Owner,1361
Individual,Third Owner,1362
Individual,Second Owner,1363
Individual,First Owner,1364
Individual,First Owner,1365
Individual,Second Owner,1366
Individual,Third Owner,1367
Individual,First Owner,1368
Individual,First Owner,1369
Individual,Third Owner,1370
Individual,First Owner,1371
Individual,Third Owner,1372
Individual,Fourth & Above Owner,1373
Individual,First Owner,1374
Individual,First Owner,1375
Individual,First Owner,1376
Individual,Third Owner,1377
Individual,First Owner,1378
Individual,Third Owner,1379
Individual,Second Owner,1380
Individual,First Owner,1381
Individual,Second Owner,1382
Individual,First Owner,1383
Individual,Second Owner,1384
Individual,Third Owner,1385
Individual,First Owner,1386
Individual,Second Owner,1387
Individual,First Owner,1388
Individual,First Owner,1389
Individual,Second Owner,1390
Individual,Third Owner,1391
Individual,First Owner,1392
Dealer,First Owner,1393
Dealer,First Owner,1394
Dealer,First Owner,1395
Individual,First Owner,1396
Dealer,First Owner,1397
Dealer,First Owner,1398
Dealer,First Owner,1399
Dealer,Second Owner,1400
Individual,First Owner,1401
Dealer,First Owner,1402
Individual,First Owner,1403
Individual,First Owner,1404
Dealer,Second Owner,1405
Dealer,First Owner,1406
Dealer,First Owner,1407
Individual,First Owner,1408
Individual,First Owner,1409
Individual,First Owner,1410
Individual,Second Owner,1411
Individual,Second Owner,1412
Individual,Second Owner,1413
Individual,Second Owner,1414
Individual,First Owner,1415
Individual,First Owner,1416
Individual,Second Owner,1417
Individual,First Owner,1418
Individual,First Owner,1419
Individual,Second Owner,1420
Individual,First Owner,1421
Individual,Second Owner,1422
Individual,First Owner,1423
Individual,First Owner,1424
Individual,Second Owner,1425
Individual,First Owner,1426
Individual,First Owner,1427
Individual,Third Owner,1428
Individual,First Owner,1429
Individual,First Owner,1430
Individual,First Owner,1431
Individual,First Owner,1432
Individual,First Owner,1433
Individual,Fourth & Above Owner,1434
Individual,First Owner,1435
Individual,Second Owner,1436
Individual,Second Owner,1437
Individual,First Owner,1438
Individual,Third Owner,1439
Individual,Second Owner,1440
Individual,First Owner,1441
Individual,First Owner,1442
Individual,First Owner,1443
Individual,Third Owner,1444
Individual,First Owner,1445
Individual,Third Owner,1446
Individual,Second Owner,1447
Individual,Second Owner,1448
Individual,Second Owner,1449
Individual,Second Owner,1450
Individual,Third Owner,1451
Individual,Second Owner,1452
Individual,Third Owner,1453
Individual,Second Owner,1454
Individual,Second Owner,1455
Individual,Third Owner,1456
Individual,First Owner,1457
Individual,First Owner,1458
Individual,First Owner,1459
Individual,First Owner,1460
Individual,First Owner,1461
Individual,First Owner,1462
Individual,Second Owner,1463
Individual,First Owner,1464
Individual,Second Owner,1465
Individual,First Owner,1466
Individual,First Owner,1467
Individual,Third Owner,1468
Individual,First Owner,1469
Individual,Second Owner,1470
Individual,First Owner,1471
Individual,First Owner,1472
Individual,Third Owner,1473
Individual,First Owner,1474
Individual,First Owner,1475
Individual,Second Owner,1476
Individual,Second Owner,1477
Individual,Fourth & Above Owner,1478
Individual,Second Owner,1479
Individual,Second Owner,1480
Individual,Third Owner,1481
Individual,Second Owner,1482
Individual,First Owner,1483
Individual,First Owner,1484
Individual,First Owner,1485
Individual,First Owner,1486
Individual,First Owner,1487
Individual,Fourth & Above Owner,1488
Individual,First Owner,1489
Individual,First Owner,1490
Individual,First Owner,1491
Individual,First Owner,1492
Individual,First Owner,1493
Individual,First Owner,1494
Individual,First Owner,1495
Individual,First Owner,1496
Individual,First Owner,1497
Individual,First Owner,1498
Individual,First Owner,1499
Individual,First Owner,1500
Individual,First Owner,1501
Individual,First Owner,1502
Individual,First Owner,1503
Individual,First Owner,1504
Individual,First Owner,1505
Individual,First Owner,1506
Individual,First Owner,1507
Individual,Fourth & Above Owner,1508
Individual,First Owner,1509
Individual,Second Owner,1510
Individual,Second Owner,1511
Individual,First Owner,1512
Dealer,First Owner,1513
Dealer,First Owner,1514
Dealer,First Owner,1515
Dealer,First Owner,1516
Individual,First Owner,1517
Trustmark Dealer,First Owner,1518
Trustmark Dealer,First Owner,1519
Trustmark Dealer,First Owner,1520
Trustmark Dealer,First Owner,1521
Trustmark Dealer,First Owner,1522
Trustmark Dealer,First Owner,1523
Trustmark Dealer,First Owner,1524
Trustmark Dealer,First Owner,1525
Trustmark Dealer,First Owner,1526
Trustmark Dealer,First Owner,1527
Trustmark Dealer,First Owner,1528
Dealer,Second Owner,1529
Trustmark Dealer,First Owner,1530
Trustmark Dealer,First Owner,1531
Individual,Second Owner,1532
Individual,First Owner,1533
Individual,First Owner,1534
Individual,First Owner,1535
Individual,First Owner,1536
Individual,First Owner,1537
Individual,Second Owner,1538
Individual,First Owner,1539
Individual,First Owner,1540
Individual,First Owner,1541
Individual,Second Owner,1542
Individual,First Owner,1543
Individual,First Owner,1544
Individual,First Owner,1545
Individual,First Owner,1546
Individual,First Owner,1547
Individual,First Owner,1548
Individual,First Owner,1549
Individual,First Owner,1550
Individual,First Owner,1551
Individual,First Owner,1552
Individual,First Owner,1553
Individual,First Owner,1554
Individual,First Owner,1555
Individual,First Owner,1556
Individual,Second Owner,1557
Individual,First Owner,1558
Individual,Third Owner,1559
Individual,First Owner,1560
Individual,First Owner,1561
Individual,First Owner,1562
Individual,First Owner,1563
Individual,First Owner,1564
Individual,First Owner,1565
Individual,First Owner,1566
Individual,Fourth & Above Owner,1567
Individual,Second Owner,1568
Individual,First Owner,1569
Individual,First Owner,1570
Individual,Third Owner,1571
Individual,First Owner,1572
Individual,First Owner,1573
Individual,Third Owner,1574
Individual,First Owner,1575
Individual,First Owner,1576
Individual,First Owner,1577
Individual,Second Owner,1578
Individual,First Owner,1579
Individual,First Owner,1580
Individual,First Owner,1581
Individual,First Owner,1582
Individual,First Owner,1583
Individual,First Owner,1584
Individual,Third Owner,1585
Individual,Third Owner,1586
Individual,First Owner,1587
Individual,Second Owner,1588
Individual,First Owner,1589
Individual,Third Owner,1590
Individual,First Owner,1591
Individual,First Owner,1592
Individual,First Owner,1593
Individual,First Owner,1594
Individual,First Owner,1595
Individual,Third Owner,1596
Individual,Second Owner,1597
Individual,First Owner,1598
Individual,First Owner,1599
Individual,Third Owner,1600
Individual,First Owner,1601
Individual,First Owner,1602
Individual,First Owner,1603
Individual,Second Owner,1604
Individual,First Owner,1605
Individual,First Owner,1606
Individual,First Owner,1607
Individual,First Owner,1608
Individual,Second Owner,1609
Individual,Second Owner,1610
Individual,First Owner,1611
Individual,First Owner,1612
Individual,Second Owner,1613
Individual,Second Owner,1614
Individual,First Owner,1615
Individual,Fourth & Above Owner,1616
Individual,Second Owner,1617
Individual,Second Owner,1618
Individual,First Owner,1619
Individual,Second Owner,1620
Individual,First Owner,1621
Individual,First Owner,1622
Individual,Third Owner,1623
Individual,Second Owner,1624
Individual,First Owner,1625
Individual,First Owner,1626
Individual,Third Owner,1627
Individual,First Owner,1628
Individual,First Owner,1629
Individual,First Owner,1630
Individual,First Owner,1631
Individual,Second Owner,1632
Individual,First Owner,1633
Individual,First Owner,1634
Individual,First Owner,1635
Individual,Second Owner,1636
Individual,First Owner,1637
Individual,First Owner,1638
Individual,First Owner,1639
Individual,First Owner,1640
Individual,First Owner,1641
Individual,Second Owner,1642
