sales_id,name,year,km_driven,selling_price,fuel,transmission,mileage,engine,max_power,torque,seats
182,Toyota Fortuner 4x2 Manual,2014,30000,1750000,Diesel,Manual,13.0 kmpl,2982 CC,168.5 bhp,343Nm@ 1400-3400rpm,7
183,Mahindra KUV 100 mFALCON G80 K8,2016,15000,450000,Petrol,Manual,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm,6
184,Tata Zest Quadrajet 1.3 75PS XM,2017,90000,490000,Diesel,Manual,22.95 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5
185,Honda City 1.5 S MT,2009,47000,345000,Petrol,Manual,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5
186,Maruti Zen LXI,2005,90000,85000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5
187,Maruti Wagon R VXI BS IV with ABS,2010,120600,215000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
188,Hyundai Verna Transform SX VTVT,2010,100000,320000,Petrol,Manual,16.2 kmpl,1599 CC,103.2 bhp,14.9 KGM at 3000 RPM,5
189,Maruti Swift Dzire VXI,2016,60000,459999,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5
190,Hyundai Getz GLS,2005,86000,65000,Petrol,Manual,15.3 kmpl,1341 CC,83 bhp,115Nm@ 3200rpm,5
191,Hyundai Elite i20 Sportz Plus BSIV,2020,5000,720000,Petrol,Manual,18.6 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm,5
192,Maruti Ciaz 1.3 Alpha,2017,37000,800000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
193,Tata Tigor 1.2 Revotron XZ,2019,14000,520000,Petrol,Manual,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5
194,Maruti Ertiga VDI,2015,70000,580000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7
195,Honda City i VTEC S,2015,50000,600000,Petrol,Manual,17.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5
196,Honda Brio S MT,2014,60000,290000,Petrol,Manual,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5
197,Maruti Wagon R LXI CNG,2016,50000,360000,CNG,Manual,26.6 km/kg,998 CC,58.16 bhp,77Nm@ 3500rpm,5
198,Maruti Swift Dzire VXI,2017,50000,550000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5
199,Hyundai i20 Sportz 1.2,2013,70000,375000,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5
200,Maruti Wagon R AMT VXI,2018,35000,420000,Petrol,Automatic,20.51 kmpl,998 CC,67 bhp,90Nm@ 3500rpm,5
201,Maruti Swift Dzire VXI 1.2,2017,20000,550000,Petrol,Manual,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
202,Maruti Alto 800 LXI,2018,20000,270000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5
203,Maruti Swift Dzire AMT VXI BS IV,2018,7800,700000,Petrol,Automatic,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
204,Maruti Swift VXI Optional,2017,20000,500000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
205,Tata Hexa XE,2019,15000,1250000,Diesel,Manual,17.6 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7
206,Hyundai i20 Magna,2013,31377,320000,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5
207,Maruti Swift Dzire VDI,2018,50000,700000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5
208,Maruti Wagon R VXI BS IV,2015,60000,290000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
209,Toyota Corolla Altis 1.8 VL AT,2012,100000,550000,Petrol,Automatic,14.53 kmpl,1794 CC,138.1 bhp,173Nm@ 4000rpm,5
210,Honda Brio S MT,2012,60000,265000,Petrol,Manual,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5
211,Maruti Baleno Alpha Automatic,2018,5000,830000,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5
212,Tata Safari Storme EX,2017,60000,800000,Diesel,Manual,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7
213,Maruti Alto LXi,2011,25000,160000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
214,Renault KWID RXT,2018,30000,335000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5
215,Datsun GO T BSIV,2017,80000,329000,Petrol,Manual,20.63 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,5
216,Maruti Vitara Brezza VDi Option,2017,75000,775000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
217,Hyundai Xcent 1.2 VTVT SX,2020,32000,524000,Petrol,Manual,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5
218,Maruti Alto 800 LXI,2015,40000,245000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5
219,Hyundai i20 1.2 Sportz,2012,93000,275000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5
220,Tata Zest Revotron 1.2 XT,2018,60000,520000,Petrol,Manual,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5
221,Nissan Sunny XL,2014,37000,550000,Petrol,Manual,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5
222,Ford EcoSport 1.5 Petrol Titanium Plus BSIV,2018,15000,910000,Petrol,Manual,17.0 kmpl,1497 CC,121.36 bhp,150Nm@ 4500rpm,5
223,Nissan Micra Active XV S,2015,80000,300000,Petrol,Manual,19.49 kmpl,1198 CC,67.04 bhp,104Nm@ 4000rpm,5
224,Maruti Wagon R LXI Optional,2016,140000,350000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
225,Mahindra Ssangyong Rexton RX5,2013,70000,900000,Diesel,Manual,12.83 kmpl,2696 CC,162 bhp,340Nm@ 1800-3250rpm,7
226,Mahindra Quanto C8,2013,120000,300000,Diesel,Manual,17.21 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7
227,Maruti Ritz LDi,2010,110000,250000,Diesel,Manual,21.1 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5
228,Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2017,37000,1100000,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5
229,Renault KWID RXT,2016,44000,270000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5
230,Maruti Ertiga VDI,2015,80000,640000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7
231,Mahindra XUV500 W4,2015,125000,650000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
232,Maruti Eeco 5 Seater AC BSIV,2017,13500,409999,Petrol,Manual,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5
233,Hyundai Santro Xing GLS,2011,75000,165000,Petrol,Manual,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5
234,Hyundai Accent GLE,2007,120000,80000,Petrol,Manual,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5
235,Mahindra XUV500 W8 2WD,2012,120000,535000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
236,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,70000,700000,Diesel,Manual,12.99 kmpl,2494 CC,100.57 bhp,200Nm@ 1400-3400rpm,7
237,Maruti Swift Dzire VDI,2013,70000,550000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
238,Honda Amaze S CVT Petrol BSIV,2019,15000,680000,Petrol,Automatic,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5
239,Hyundai i10 Sportz 1.2,2009,53000,200000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5
240,Maruti Swift Dzire VDI,2014,120000,500000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
241,Maruti Ertiga SHVS ZDI Plus,2016,70000,1000000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7
242,Hyundai Getz 1.3 GVS,2008,120000,110000,Petrol,Manual,14.2 kmpl,1341 CC,82.9 bhp,"11.8@ 3,200(kgm@ rpm)",5
243,Hyundai i20 1.2 Magna,2012,100000,320000,Petrol,Manual,18.5 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5
244,Maruti Swift LXI Optional-O,2015,100000,350000,Petrol,Manual,20.4 kmpl,1197 CC,83.11 bhp,113Nm@ 4200rpm,5
245,Tata Indica Vista TDI LS,2013,162500,170000,Diesel,Manual,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5
246,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,39000,800000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5
247,Maruti Ignis 1.3 Alpha,2017,75000,500000,Diesel,Manual,26.8 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
248,Tata Hexa XTA,2017,50000,1380000,Diesel,Automatic,17.6 kmpl,2179 CC,153.86 bhp,400Nm@ 1750-2500rpm,7
249,Mahindra Marazzo M6 8Str,2019,40000,1300000,Diesel,Manual,17.3 kmpl,1497 CC,121 bhp,300Nm@ 1750-2500rpm,8
250,Hyundai Verna 1.6 CRDI,2013,92500,530000,Diesel,Manual,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm,5
251,Maruti Swift Dzire VDI,2012,158000,360000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
252,Maruti Swift Dzire LDi,2012,120000,310000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5
253,Honda City i DTEC V,2015,50000,725000,Diesel,Manual,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
254,Maruti Swift Dzire ZDi,2012,110000,340000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5
255,Hyundai Xcent 1.2 CRDi E,2017,2000,550000,Diesel,Manual,25.4 kmpl,1186 CC,73.97 bhp,190.25nm@ 1750-2250rpm,5
256,Toyota Fortuner 3.0 Diesel,2011,181000,1150000,Diesel,Manual,11.5 kmpl,2982 CC,171 bhp,343Nm@ 1400-3400rpm,7
257,Tata Tiago 1.05 Revotorq XZ,2016,70000,380000,Diesel,Manual,27.28 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5
258,Nissan Sunny XL AT Special Edition,2013,90000,350000,Petrol,Automatic,17.97 kmpl,1498 CC,99.6 bhp,134Nm@ 4000rpm,5
259,Hyundai Elite i20 Magna Plus BSIV,2019,2000,610000,Petrol,Manual,18.6 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm,5
260,Maruti Swift Dzire VXI,2015,20000,525000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5
261,Toyota Innova 2.5 GX 7 STR,2011,120000,480000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7
262,Mahindra Thar CRDe,2017,35000,780000,Diesel,Manual,16.55 kmpl,2498 CC,105 bhp,247Nm@ 1800-2000rpm,6
263,Maruti Swift Dzire ZDi,2012,193000,320000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5
264,Maruti Swift 1.2 DLX (Only Delhi),2014,80000,375000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
265,Datsun GO D Petrol,2019,40000,300000,Petrol,Manual,19.02 kmpl,1198 CC,67.05 bhp,104Nm@ 4000rpm,5
266,Hyundai i20 Asta 1.4 CRDi,2015,70000,500000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5
267,Mahindra Scorpio LX,2011,122358,404000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,9
268,Tata Sumo Gold EX BSIII,2015,75000,500000,Diesel,Manual,14.07 kmpl,2956 CC,69.01 bhp,223Nm@ 1600-2200rpm,7
269,Tata Tiago Wizz 1.05 Revotorq,2017,120000,350000,Diesel,Manual,27.28 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5
270,Tata Zest Revotron 1.2 XT,2015,40000,380000,Petrol,Manual,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5
271,Hyundai Accent GLE,2008,95200,114999,Petrol,Manual,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5
272,Honda Brio Exclusive Edition,2014,33033,335000,Petrol,Manual,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5
273,Hyundai Grand i10 AT Asta,2015,63063,465000,Petrol,Automatic,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5
274,Tata Manza Club Class Quadrajet90 LX,2012,60000,290000,Diesel,Manual,21.02 kmpl,1248 CC,88.76 bhp,200Nm@ 1750-3000rpm,5
275,Maruti Alto LX,2005,45000,110000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
276,Tata New Safari DICOR 2.2 EX 4x2,2011,80000,450000,Diesel,Manual,11.57 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7
277,Mahindra Bolero SLE,2009,170000,400000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7
278,Mahindra Bolero DI DX 7 Seater,2007,207890,210000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7
279,Mercedes-Benz GL-Class 220d 4MATIC Sport,2018,7976,4600000,Diesel,Automatic,17.9 kmpl,2143 CC,170 bhp,400Nm@ 1400-2800rpm,5
280,Maruti Omni E MPI STD BS IV,2016,35000,220000,Petrol,Manual,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm,8
281,Hyundai Grand i10 Sportz,2017,35000,450000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5
282,Hyundai Grand i10 Sportz,2017,35000,450000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5
283,Hyundai i10 Sportz AT,2013,50000,290000,Petrol,Automatic,16.95 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5
284,Maruti Swift VXI Deca,2016,20000,520000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
285,Hyundai i10 Sportz AT,2011,20000,265000,Petrol,Automatic,16.95 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5
286,Maruti Swift VXI,2012,50000,330000,Petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5
287,Maruti Swift VXI,2012,50000,330000,Petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5
288,Mahindra Bolero 2011-2019 ZLX,2014,120000,509999,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7
289,Hyundai Verna 1.6 SX VTVT (O),2014,70000,500000,Petrol,Manual,17.1 kmpl,1591 CC,121.3 bhp,154.9Nm@ 4200rpm,5
290,Hyundai i20 Active 1.2,2015,50000,525000,Petrol,Manual,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm,5
291,Maruti Baleno Zeta,2019,16500,675000,Petrol,Manual,21.01 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
292,Hyundai i20 1.2 Asta,2010,70000,300000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5
293,Maruti Alto LXI,2005,99361,90000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
294,Maruti Swift Dzire VDI,2017,25000,650000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
295,Maruti Swift Dzire VXI,2014,70000,409000,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5
296,Hyundai Grand i10 CRDi Sportz,2015,80000,395000,Diesel,Manual,24.0 kmpl,1120 CC,70 bhp,160Nm@ 1500-2750rpm,5
297,Maruti Swift Dzire VXI,2014,70000,400000,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5
298,Chevrolet Beat LS,2012,60000,120000,Petrol,Manual,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5
299,Tata Tigor 1.2 Revotron XZA,2018,10000,645000,Petrol,Automatic,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5
300,Maruti 800 Std,2006,80000,81000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4
301,Honda City i-DTEC VX,2017,30000,1300000,Diesel,Manual,25.6 kmpl,1498 CC,97.9 bhp,200Nm@ 1750rpm,5
302,Honda City i-DTEC VX,2017,33000,1250000,Diesel,Manual,25.6 kmpl,1498 CC,97.9 bhp,200Nm@ 1750rpm,5
303,Maruti Ertiga VXI,2013,90000,535000,Petrol,Manual,16.02 kmpl,1373 CC,93.7 bhp,130Nm@ 4000rpm,7
304,Nissan Terrano XV Premium 110 PS,2014,80100,555000,Diesel,Manual,19.01 kmpl,1461 CC,108.5 bhp,248Nm@ 2250rpm,5
305,Honda City i VTEC VX,2014,120000,725000,Petrol,Manual,17.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5
306,Renault KWID RXL,2016,40000,229999,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5
307,Toyota Innova 2.5 GX (Diesel) 8 Seater,2013,160000,800000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8
308,Maruti Wagon R VXI BS IV,2017,47000,409999,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
309,Hyundai Creta 1.4 CRDi S Plus,2018,25000,1210000,Diesel,Manual,21.38 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm,5
310,Tata Tiago 1.2 Revotron XZ,2017,26000,400000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5
311,Hyundai Grand i10 1.2 CRDi Sportz,2018,29000,520000,Diesel,Manual,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5
312,Maruti Baleno Zeta Automatic,2016,50000,650000,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5
313,Maruti Swift ZXI ABS,2011,58000,325000,Petrol,Manual,16.1 kmpl,1298 CC,88.2 bhp,"11.5@ 4,500(kgm@ rpm)",5
314,Maruti Swift Dzire VXi AT,2012,120000,420000,Petrol,Automatic,17.4 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5
315,Maruti Swift LXI Option,2014,50000,400000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
316,Hyundai i20 1.2 Asta,2010,80000,254999,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5
317,Maruti Zen LXI,2003,60000,65000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5
318,Maruti Celerio LXI,2017,36000,351000,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
319,Toyota Innova 2.5 V Diesel 8-seater,2007,120000,404000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8
320,Maruti Ritz LDi,2011,185000,185000,Diesel,Manual,21.1 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5
321,Nissan Micra Diesel XV,2011,50000,250000,Diesel,Manual,23.08 kmpl,1461 CC,63.1 bhp,160Nm@ 2000rpm,5
322,Maruti Zen LXI,2002,100000,60000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5
323,Hyundai Verna 1.6 SX VTVT (O),2013,50000,500000,Petrol,Manual,17.1 kmpl,1591 CC,121.3 bhp,154.9Nm@ 4200rpm,5
324,Maruti Zen Estilo LXI BSIII,2007,80000,85000,Petrol,Manual,18.2 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
325,Maruti Alto LX,2005,80000,85000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
326,Maruti Swift Dzire ZDi,2011,90000,265000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5
327,Maruti A-Star Vxi,2010,162000,130000,Petrol,Manual,19.0 kmpl,998 CC,66.1 bhp,90Nm@ 3500rpm,5
328,Maruti Ertiga VDI,2013,110000,480000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7
329,Maruti Swift Ldi BSIII,2008,120000,170000,Diesel,Manual,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5
330,Nissan Micra Diesel XV,2011,45000,275000,Diesel,Manual,23.08 kmpl,1461 CC,63.1 bhp,160Nm@ 2000rpm,5
331,Maruti Wagon R LXI,2005,90000,89000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
332,Ford Figo Diesel Titanium,2010,90000,170000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5
333,Mahindra XUV300 W8 Option BSIV,2019,16500,1090000,Petrol,Manual,17.0 kmpl,1197 CC,110 bhp,200Nm@ 2000-3500rpm,5
334,Hyundai Creta 1.6 CRDi AT SX Plus,2017,67000,1100000,Diesel,Automatic,17.01 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5
335,Maruti Swift VXI BSIV,2018,52000,610000,Petrol,Manual,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
336,Datsun GO T Option BSIV,2016,40000,335000,Petrol,Manual,20.63 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,5
337,Hyundai Grand i10 Asta,2015,40000,434999,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5
338,Toyota Fortuner 2.8 2WD MT BSIV,2018,35000,3000000,Diesel,Manual,14.24 kmpl,2755 CC,174.5 bhp,420Nm@ 1400-2600rpm,7
339,Renault KWID RXL,2018,13000,390000,Petrol,Manual,20.71 kmpl,799 CC,53.26 bhp,72Nm@ 4386rpm,5
340,Honda Brio 1.2 VX MT,2012,40000,325000,Petrol,Manual,18.5 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5
341,Volkswagen Ameo 1.2 MPI Comfortline Plus,2019,10000,640000,Petrol,Manual,17.0 kmpl,1198 CC,73.75 bhp,110Nm@ 3750rpm,5
342,Nissan Sunny XV Special Edition,2012,9000,450000,Petrol,Manual,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5
343,Toyota Etios Liva GD SP,2013,70000,400000,Diesel,Manual,23.59 kmpl,1364 CC,67.06 bhp,170Nm@ 1800-2400rpm,5
344,Hyundai i10 Sportz,2009,60000,215000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5
345,Renault Duster 85PS Diesel RxL,2014,40000,570000,Diesel,Manual,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,5
346,Mahindra XUV500 W8 2WD,2012,93000,680000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
347,Toyota Innova 2.5 V Diesel 7-seater,2008,80000,325000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7
348,Tata Indigo CS eGLX BS IV,2011,50000,150000,Petrol,Manual,15.64 kmpl,1193 CC,64.08 bhp,100Nm@ 2700rpm,5
349,Hyundai Elantra SX AT,2013,68000,690000,Petrol,Automatic,14.5 kmpl,1797 CC,147.5 bhp,177.5Nm@ 4700rpm,5
350,Mercedes-Benz New C-Class 220 CDI AT,2013,25000,1550000,Diesel,Automatic,14.84 kmpl,2143 CC,170 bhp,400Nm@ 1400-2800rpm,5
351,Tata Nano STD,2012,18000,64000,Petrol,Manual,25.4 kmpl,624 CC,37.5 bhp,51Nm@ 4000rpm,4
352,Nissan Micra Diesel XL,2013,120000,250000,Diesel,Manual,23.08 kmpl,1461 CC,63.1 bhp,160Nm@ 2000rpm,5
353,Maruti Wagon R LXI,2005,35000,65000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
354,Maruti Swift Dzire VDI,2016,60000,550000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
355,Hyundai i10 Magna,2010,70000,140000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5
356,Renault KWID RXT,2016,30000,300000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5
357,Volkswagen GTI 1.8 TSI,2016,70000,800000,Petrol,Automatic,16.34 kmpl,1798 CC,189.3 bhp,250Nm@ 1250-5300rpm,5
358,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,9000,2625000,Diesel,Automatic,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5
359,Lexus ES 300h,2019,20000,5150000,Petrol,Automatic,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm,5
360,Jaguar XF 2.0 Diesel Portfolio,2017,45000,3200000,Diesel,Automatic,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5
361,Tata Safari Storme EX,2015,110000,503000,Diesel,Manual,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7
362,Volvo XC40 D4 Inscription BSIV,2019,20000,3800000,Diesel,Automatic,18.0 kmpl,1969 CC,190 bhp,400Nm,5
363,Toyota Camry 2.5 Hybrid,2016,68089,2000000,Petrol,Automatic,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5
364,Maruti Wagon R LXI,2013,58343,225000,Petrol,Manual,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5
365,Maruti Baleno Alpha 1.3,2018,38817,740000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
366,Honda Jazz VX,2016,56494,550000,Petrol,Manual,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5
